time,BulkRi_hub
2024-06-18 11:50:00,0.2498222899058673
2024-06-18 12:00:00,0.2146429255722988
2024-06-18 12:10:00,0.2030925337953478
2024-06-18 12:20:00,0.1760084135610414
2024-06-18 12:30:00,0.20775256977669967
2024-06-18 12:40:00,0.2629279911514981
2024-06-18 12:50:00,0.20174452314113475
2024-06-18 13:00:00,0.28149030843420925
2024-06-18 13:10:00,0.36668414844522795
2024-06-18 13:20:00,0.2500446365109021
2024-06-18 13:30:00,0.1851275618633745
2024-06-18 13:40:00,0.30846182612732426
2024-06-18 13:50:00,0.4360559966539775
2024-06-18 14:00:00,0.33075864573949487
2024-06-18 14:10:00,0.39819683655949234
2024-06-18 14:20:00,0.7484229924315985
2024-06-18 14:30:00,0.6976921833192713
2024-06-18 14:40:00,0.9134138285119778
2024-06-18 14:50:00,1.5274694902210832
2024-06-18 15:00:00,1.8791524394622066
2024-06-18 15:10:00,2.0576341293690446
2024-06-18 15:20:00,1.3054376248730877
2024-06-18 15:30:00,1.724656903979648
2024-06-18 15:40:00,3.4080644378793346
2024-06-18 15:50:00,3.375938226987226
2024-06-18 16:00:00,2.363314828731817
2024-06-18 16:10:00,2.1980371148926796
2024-06-18 16:20:00,2.600508595608925
2024-06-18 16:30:00,2.0327775712492926
2024-06-18 16:40:00,8.715259066692301
2024-06-18 16:50:00,1.0540029648627647
2024-06-18 17:00:00,0.24292770505972142
2024-06-18 17:10:00,0.1496147036697238
2024-06-18 17:20:00,0.35224530623964034
2024-06-18 17:30:00,6.9741412377130185
2024-06-18 17:40:00,2.537613099536349
2024-06-18 17:50:00,14.542912512310581
2024-06-18 18:00:00,0.9202006677107027
2024-06-18 18:10:00,0.6201167809042653
2024-06-18 18:20:00,0.5133610592893457
2024-06-18 18:30:00,29.566977326136886
2024-06-18 18:40:00,12.360150344695505
2024-06-18 18:50:00,9.009307213217408
2024-06-18 19:00:00,1.3910924015406558
2024-06-18 19:10:00,66.53221170641194
2024-06-18 19:20:00,12.639689381204207
2024-06-18 19:30:00,20.934064319340646
2024-06-18 19:40:00,2.1151767342644043
2024-06-18 19:50:00,1.342113632275704
2024-06-18 20:00:00,1.2119323984488113
2024-06-18 20:10:00,1.1245445428278225
2024-06-18 20:20:00,0.6181967649442661
2024-06-18 20:30:00,1.8491214093958284
2024-06-18 20:40:00,0.7706543838463743
2024-06-18 20:50:00,1.4668245602647219
2024-06-18 21:00:00,89.50277099626311
2024-06-18 21:10:00,4.354330846941926
2024-06-18 21:20:00,6.43971943571554
2024-06-18 21:30:00,1.2320626492794367
2024-06-18 21:40:00,0.7192037837483151
2024-06-18 21:50:00,1.1979864124283612
2024-06-18 22:00:00,1.376868467031281
2024-06-18 22:10:00,1.7904210183013045
2024-06-18 22:20:00,1.2146106850427159
2024-06-18 22:30:00,1.2358545444981979
2024-06-18 22:40:00,1.4990444165337415
2024-06-18 22:50:00,1.111705921063316
2024-06-18 23:00:00,2.85996689686796
2024-06-18 23:10:00,4.538239330256582
2024-06-18 23:20:00,5.3285303634024155
2024-06-18 23:30:00,8.135967083306076
2024-06-18 23:40:00,10.155214169320075
2024-06-18 23:50:00,4.414937909664593
2024-06-19 00:00:00,4.223011864860629
2024-06-19 00:10:00,7.615539646587349
2024-06-19 00:20:00,126.94050272878331
2024-06-19 00:30:00,24.61864555582409
2024-06-19 00:40:00,28.81844636854292
2024-06-19 00:50:00,3.4693403396574607
2024-06-19 01:00:00,10.23077504460869
2024-06-19 01:10:00,3.685497735950013
2024-06-19 01:20:00,55.000819905469356
2024-06-19 01:30:00,34.702267046331215
2024-06-19 01:40:00,1.965030894265735
2024-06-19 01:50:00,6.3309192705330934
2024-06-19 02:00:00,17.965140864827895
2024-06-19 02:10:00,33.51440836931068
2024-06-19 02:20:00,28.727322286346745
2024-06-19 02:30:00,30.341895299527962
2024-06-19 02:40:00,190.33273096709118
2024-06-19 02:50:00,34.6564077554095
2024-06-19 03:00:00,22.632726599750747
2024-06-19 03:10:00,5.324842160608785
2024-06-19 03:20:00,1.8894989124749633
2024-06-19 03:30:00,3.335059396266445
2024-06-19 03:40:00,5.241593140284819
2024-06-19 03:50:00,3.586781516582215
2024-06-19 04:00:00,5.505420419103132
2024-06-19 04:10:00,4.860548065799037
2024-06-19 04:20:00,6.911275170130455
2024-06-19 04:30:00,3.813748247919046
2024-06-19 04:40:00,5.336087030380458
2024-06-19 04:50:00,5.758535145787315
2024-06-19 05:00:00,1.2578493949113134
2024-06-19 05:10:00,0.9554476375854705
2024-06-19 05:20:00,0.4802307408788967
2024-06-19 05:30:00,3.7906384122256167
2024-06-19 05:40:00,1.2020718553755518
2024-06-19 10:30:00,25.978301929157773
2024-06-19 10:40:00,45.302422235734426
2024-06-19 10:50:00,13.636310365076943
2024-06-19 11:00:00,32.273508150480964
2024-06-19 11:10:00,7.95379788964353
2024-06-19 11:20:00,9.078733036754606
2024-06-19 11:30:00,4.793681501723304
2024-06-19 11:40:00,1.6295212701231587
2024-06-19 11:50:00,2.434914398292617
2024-06-19 12:00:00,1.5796704329833129
2024-06-19 12:10:00,1.2949692017495233
2024-06-19 12:20:00,1.466970814682216
2024-06-19 12:30:00,2.1809846123427414
2024-06-19 12:40:00,2.0622139704496365
2024-06-19 12:50:00,1.1026979778294428
2024-06-19 13:00:00,0.9380489158952597
2024-06-19 13:10:00,1.0572565381204264
2024-06-19 13:20:00,0.8380891803460068
2024-06-19 13:30:00,1.0328700132982656
2024-06-19 13:40:00,1.3379763070559543
2024-06-19 13:50:00,1.1407855814166865
2024-06-19 14:00:00,1.0004160220653768
2024-06-19 14:10:00,1.622617907372481
2024-06-19 14:20:00,4.2384055279034865
2024-06-19 14:30:00,2.012852899283644
2024-06-19 14:40:00,3.511927822189982
2024-06-19 14:50:00,2.530213073980071
2024-06-19 15:00:00,10.255381031815332
2024-06-19 15:10:00,15.747481814235217
2024-06-19 15:20:00,9.620191460702353
2024-06-19 15:30:00,9.812661335003575
2024-06-19 15:40:00,7.098598590548397
2024-06-19 15:50:00,6.89262303999136
2024-06-19 16:00:00,4.7110453364319955
2024-06-19 16:10:00,9.345906764113357
2024-06-19 16:20:00,8.943880795692515
2024-06-19 16:30:00,6.226873831000534
2024-06-19 16:40:00,8.593365247612924
2024-06-19 16:50:00,6.170351852481223
2024-06-19 17:00:00,4.509587977277875
2024-06-19 17:10:00,5.494854201513474
2024-06-19 17:20:00,4.388544455042597
2024-06-19 17:30:00,3.381917049437568
2024-06-19 17:40:00,3.834659203928989
2024-06-19 17:50:00,3.5178978327000383
2024-06-19 18:00:00,5.864045530222812
2024-06-19 18:10:00,3.7938584763565246
2024-06-19 18:20:00,6.660567836055152
2024-06-19 18:30:00,3.6398961941220485
2024-06-19 18:40:00,4.491576829186191
2024-06-19 18:50:00,5.096099502341536
2024-06-19 19:00:00,4.833611321197038
2024-06-19 19:10:00,11.648181838765954
2024-06-19 19:20:00,11.361206316300535
2024-06-19 19:30:00,10.124480503210902
2024-06-19 19:40:00,16.926404876303284
2024-06-19 19:50:00,20.44212634340148
2024-06-19 20:00:00,10.254514641364734
2024-06-19 20:10:00,7.90936805851172
2024-06-19 20:20:00,14.788793934115146
2024-06-19 20:30:00,9.990953033499654
2024-06-19 20:40:00,311.8778417821532
2024-06-19 20:50:00,27.223006573051066
2024-06-19 21:00:00,96.35203456631093
2024-06-19 21:10:00,0.3796613637950787
2024-06-19 21:20:00,0.5484815708596062
2024-06-19 21:30:00,0.3369829842754675
2024-06-19 21:40:00,0.3090758310310579
2024-06-19 21:50:00,0.27383709605403633
2024-06-19 22:00:00,0.31399015907281197
2024-06-19 22:10:00,0.2758366048999728
2024-06-19 22:20:00,0.40608600477937756
2024-06-19 22:30:00,0.6984446002454728
2024-06-19 22:40:00,0.9434080080164342
2024-06-19 22:50:00,1.2925505824573527
2024-06-19 23:00:00,2.036672701079464
2024-06-19 23:10:00,2.686665027944458
2024-06-19 23:20:00,5.37929975762474
2024-06-19 23:30:00,14.392102261410482
2024-06-19 23:40:00,7.300389469299976
2024-06-19 23:50:00,19.366562984034186
2024-06-20 00:00:00,74.53384108453561
2024-06-20 00:10:00,17.030292250612543
2024-06-20 00:20:00,4.8351579608347715
2024-06-20 00:30:00,3.0056993467475195
2024-06-20 00:40:00,12.412327975379645
2024-06-20 00:50:00,10.198839667826762
2024-06-20 01:00:00,8.007131968848997
2024-06-20 01:10:00,16.57724895281956
2024-06-20 01:20:00,7.476605038024834
2024-06-20 01:30:00,9.43253839950932
2024-06-20 01:40:00,2.2606592677460298
2024-06-20 01:50:00,4.245177804802093
2024-06-20 02:00:00,9.826386012900311
2024-06-20 02:10:00,14.071658811713181
2024-06-20 02:20:00,14.003933390293849
2024-06-20 02:30:00,20.870776880643465
2024-06-20 02:40:00,11.553729913367274
2024-06-20 02:50:00,123.05846045166665
2024-06-20 03:00:00,5.374375097584632
2024-06-20 03:10:00,4.5022455337966765
2024-06-20 03:20:00,2.393800484520556
2024-06-20 03:30:00,0.6969685627080597
2024-06-20 03:40:00,0.15906981843015286
2024-06-20 03:50:00,0.20284969127575764
2024-06-20 04:00:00,0.5607169571269198
2024-06-20 04:10:00,1.136496942468383
2024-06-20 04:20:00,2.9215971348860776
2024-06-20 04:30:00,0.9726319580168495
2024-06-20 04:40:00,0.29157888561033096
2024-06-20 04:50:00,0.6436861628592563
2024-06-20 05:00:00,0.5096689823394787
2024-06-20 05:10:00,0.6484331761255314
2024-06-20 05:20:00,0.4968537892346551
2024-06-20 05:30:00,0.41165053443447003
2024-06-20 05:40:00,1.7124996496261953
2024-06-20 11:30:00,0.10042369217813973
2024-06-20 11:40:00,0.21268146818512454
2024-06-20 11:50:00,0.2628175683003192
2024-06-20 12:00:00,0.34271780145064173
2024-06-20 12:10:00,0.26715024866828463
2024-06-20 12:20:00,0.2514966764743085
2024-06-20 12:30:00,0.45320898129887166
2024-06-20 12:40:00,0.4031752723196874
2024-06-20 12:50:00,0.4187090079233563
2024-06-20 13:00:00,0.30830282230646594
2024-06-20 13:10:00,0.3552407087926506
2024-06-20 13:20:00,0.2880086960413529
2024-06-20 13:30:00,0.5209404755225984
2024-06-20 13:40:00,0.5191703040801142
2024-06-20 13:50:00,0.5003531239872316
2024-06-20 14:00:00,0.39152637550320074
2024-06-20 14:10:00,0.31442945982330933
2024-06-20 14:20:00,0.33015371210034106
2024-06-20 14:30:00,0.23176957533978138
2024-06-20 14:40:00,0.23394486799067757
2024-06-20 14:50:00,0.20894291845755042
2024-06-20 15:00:00,0.1986206784580795
2024-06-20 15:10:00,0.21107450058914093
2024-06-20 15:20:00,0.24446444982137588
2024-06-20 15:30:00,0.19254636502672795
2024-06-20 15:40:00,0.2120609011555893
2024-06-20 15:50:00,0.2752331049211819
2024-06-20 16:00:00,0.32660844184511856
2024-06-20 16:10:00,0.35143726036309086
2024-06-20 16:20:00,0.21750547974992696
2024-06-20 16:30:00,0.1898122827903896
2024-06-20 16:40:00,0.23554225080470076
2024-06-20 16:50:00,0.1940483233528766
2024-06-20 17:00:00,0.16604515849337523
2024-06-20 17:10:00,0.2060139939464242
2024-06-20 17:20:00,0.25207010441651345
2024-06-20 17:30:00,0.2082959467404319
2024-06-20 17:40:00,0.24853200053667673
2024-06-20 17:50:00,0.27504198076276787
2024-06-20 18:00:00,0.28596357561562774
2024-06-20 18:10:00,0.26150345560901456
2024-06-20 18:20:00,0.2358027790465153
2024-06-20 18:30:00,0.24445932702967738
2024-06-20 18:40:00,0.2561595999166706
2024-06-20 18:50:00,0.23436961700311248
2024-06-20 19:00:00,0.2881923062794965
2024-06-20 19:10:00,0.27305577905778555
2024-06-20 19:20:00,0.23106648990796175
2024-06-20 19:30:00,0.2211919503456796
2024-06-20 19:40:00,0.24826740327583072
2024-06-20 19:50:00,0.22307156831232355
2024-06-20 20:00:00,0.3759238157446794
2024-06-20 20:10:00,0.5019583330566179
2024-06-20 20:20:00,0.30777965905322946
2024-06-20 20:30:00,0.9065732865886714
2024-06-20 20:40:00,2.308283164085719
2024-06-20 20:50:00,0.5496194422396715
2024-06-20 21:00:00,0.3638382602204499
2024-06-20 21:10:00,0.2738614379591828
2024-06-20 21:20:00,0.2050809866497105
2024-06-20 21:30:00,0.21684787006601366
2024-06-20 21:40:00,0.25202850098831026
2024-06-20 21:50:00,0.24826839703521325
2024-06-20 22:00:00,0.27571986067319343
2024-06-20 22:10:00,0.4576624482338864
2024-06-20 22:20:00,0.6325559522821974
2024-06-20 22:30:00,0.4830806609804701
2024-06-20 22:40:00,0.33355606551481853
2024-06-20 22:50:00,0.2552141077843085
2024-06-20 23:00:00,0.20136583970943872
2024-06-20 23:10:00,0.18652210194409735
2024-06-20 23:20:00,0.19633575293110397
2024-06-20 23:30:00,0.19623771712173557
2024-06-20 23:40:00,0.20566096761829722
2024-06-20 23:50:00,0.390338114043042
2024-06-21 00:00:00,0.368511345230406
2024-06-21 00:10:00,0.36535881620850025
2024-06-21 00:20:00,0.25530501583379417
2024-06-21 00:30:00,0.2011453020358436
2024-06-21 00:40:00,0.19379388233108855
2024-06-21 00:50:00,0.19580101186234125
2024-06-21 01:00:00,0.20181080238258609
2024-06-21 01:10:00,0.21052081665289976
2024-06-21 01:20:00,0.19672817726408012
2024-06-21 01:30:00,0.1827776580106964
2024-06-21 01:40:00,0.18401841652687614
2024-06-21 01:50:00,0.17026336714785997
2024-06-21 02:00:00,0.1859885917346587
2024-06-21 02:10:00,0.22523509903833047
2024-06-21 02:20:00,0.17028058388869782
2024-06-21 02:30:00,0.17555008234408537
2024-06-21 02:40:00,0.1674620614953484
2024-06-21 02:50:00,0.20361770511168784
2024-06-21 03:00:00,0.2455980651772245
2024-06-21 03:10:00,0.2296018074828391
2024-06-21 03:20:00,0.18140112049278986
2024-06-21 03:30:00,0.19912809428858227
2024-06-21 03:40:00,0.22404954415281475
2024-06-21 03:50:00,0.31215438025249037
2024-06-21 04:00:00,0.2426091667723386
2024-06-21 04:10:00,0.32697792259445996
2024-06-21 04:20:00,0.2474891269991897
2024-06-21 04:30:00,0.19480711471259515
2024-06-21 04:40:00,0.3651190567056499
2024-06-21 04:50:00,0.26567068386281045
2024-06-21 05:00:00,0.34635372365209544
2024-06-21 05:10:00,4.6131302127006775
2024-06-21 05:20:00,0.23352165980099074
2024-06-21 05:30:00,0.2093941538861072
2024-06-21 10:50:00,0.34304887003065326
2024-06-21 11:10:00,0.3408027214612746
2024-06-21 11:20:00,0.37191071229480654
2024-06-21 11:30:00,0.42959833870777575
2024-06-21 11:40:00,0.4454539518826359
2024-06-21 11:50:00,0.4606648067435961
2024-06-21 12:00:00,0.411593101274143
2024-06-21 12:10:00,0.569200065688413
2024-06-21 12:20:00,0.6353071748665811
2024-06-21 12:30:00,0.5552881898686456
2024-06-21 12:40:00,0.6366878662779365
2024-06-21 12:50:00,0.7450647318985134
2024-06-21 13:00:00,0.7479796486959583
2024-06-21 13:10:00,0.5086038885312226
2024-06-21 13:20:00,0.6333119497772364
2024-06-21 13:30:00,0.5212023763557015
2024-06-21 13:40:00,0.49378580966067365
2024-06-21 13:50:00,0.5061176836154118
2024-06-21 14:00:00,0.4637548555535517
2024-06-21 14:10:00,0.45770710263828784
2024-06-21 14:20:00,0.4277627454088745
2024-06-21 14:30:00,0.3786304864239424
2024-06-21 14:40:00,0.3671768225751088
2024-06-21 14:50:00,0.3176547567171365
2024-06-21 15:00:00,0.47514051251382533
2024-06-21 15:10:00,0.4135469917143922
2024-06-21 15:20:00,0.4625470332702387
2024-06-21 15:30:00,0.4052325805525903
2024-06-21 15:40:00,0.3602115686163637
2024-06-21 15:50:00,0.4168917848258838
2024-06-21 16:00:00,0.37911493698592647
2024-06-21 16:10:00,0.3601598299483708
2024-06-21 16:20:00,0.45200570184254163
2024-06-21 16:30:00,0.29290797037168137
2024-06-21 16:40:00,0.25804549316489606
2024-06-21 16:50:00,0.22998616103603642
2024-06-21 17:00:00,0.19559645222437727
2024-06-21 17:10:00,0.3521934267238905
2024-06-21 17:20:00,0.3029003692833923
2024-06-21 17:30:00,0.3024668984618739
2024-06-21 17:40:00,0.3262966744814597
2024-06-21 17:50:00,0.33427823788382427
2024-06-21 18:00:00,0.3917818623347796
2024-06-21 18:10:00,0.42134582366159334
2024-06-21 18:20:00,0.5420069435183358
2024-06-21 18:30:00,0.5936242319043196
2024-06-21 18:40:00,0.7855584056119495
2024-06-21 18:50:00,0.5825851415537712
2024-06-21 19:00:00,0.7686924875573117
2024-06-21 19:10:00,0.5948626825915222
2024-06-21 19:20:00,0.6086636945654486
2024-06-21 19:30:00,0.5566602152709265
2024-06-21 19:40:00,0.40235602781048263
2024-06-21 19:50:00,0.3632065267780126
2024-06-21 20:00:00,0.3172079650742936
2024-06-21 20:10:00,0.3807743642487236
2024-06-21 20:20:00,0.49709680999225414
2024-06-21 20:30:00,0.45891043704000145
2024-06-21 20:40:00,0.40459124269128166
2024-06-21 20:50:00,0.29757683057595463
2024-06-21 21:00:00,0.40126319433925073
2024-06-21 21:10:00,0.29466447821106223
2024-06-21 21:20:00,0.4145232142047581
2024-06-21 21:30:00,0.31912470632288376
2024-06-21 21:40:00,0.4487541505561141
2024-06-21 21:50:00,0.4705708075560347
2024-06-21 22:00:00,0.585995664514453
2024-06-21 22:10:00,0.24237016598603028
2024-06-21 22:20:00,0.24028149883280403
2024-06-21 22:30:00,0.22468055237953866
2024-06-21 22:40:00,0.17157994555605044
2024-06-21 22:50:00,0.21443199650415568
2024-06-21 23:00:00,0.23859755469333707
2024-06-21 23:10:00,0.2566375215287989
2024-06-21 23:20:00,0.328690251842668
2024-06-21 23:30:00,0.42640452659281697
2024-06-21 23:40:00,0.3142581319455751
2024-06-21 23:50:00,0.4545960558040645
2024-06-22 00:00:00,0.44781274706722934
2024-06-22 00:10:00,0.32334532472992306
2024-06-22 00:20:00,0.35075018704646405
2024-06-22 00:30:00,0.3209743107628678
2024-06-22 00:40:00,1.2012885345891453
2024-06-22 00:50:00,0.5546460224359353
2024-06-22 01:00:00,0.402122818789059
2024-06-22 01:10:00,0.2754098356873632
2024-06-22 01:20:00,0.1874852211209316
2024-06-22 01:30:00,0.2939334861035561
2024-06-22 01:40:00,0.507255291865072
2024-06-22 01:50:00,0.5834812167818072
2024-06-22 02:00:00,0.45108910432041227
2024-06-22 02:10:00,0.20087252920795212
2024-06-22 02:20:00,0.3628839991149774
2024-06-22 02:30:00,-0.07252480826393971
2024-06-22 02:40:00,0.45500754318455033
2024-06-22 02:50:00,0.32804523817966796
2024-06-22 03:00:00,0.5688089018221388
2024-06-22 03:10:00,0.8906807958098412
2024-06-22 03:20:00,1.2229445053019379
2024-06-22 03:30:00,1.10253400714423
2024-06-22 03:40:00,0.3206051538188407
2024-06-22 03:50:00,0.41519594733873194
2024-06-22 04:00:00,0.48390026469871195
2024-06-22 04:10:00,0.14010795478778576
2024-06-22 04:20:00,0.208749714052552
2024-06-22 04:30:00,0.1797237431193323
2024-06-22 04:40:00,0.21203396483878253
2024-06-22 04:50:00,0.26783008619832943
2024-06-22 05:00:00,0.2537426531132329
2024-06-22 05:10:00,0.26831853538652245
2024-06-22 05:20:00,0.43623284905225956
2024-06-22 05:30:00,0.39176134715601835
2024-06-22 05:40:00,0.4291386751433193
2024-06-22 05:50:00,0.7235052526038357
2024-06-22 06:00:00,0.49639538323826293
2024-06-22 06:10:00,0.5543149539297906
2024-06-22 06:20:00,0.4275891382554952
2024-06-22 06:30:00,0.2835749921568565
2024-06-22 06:40:00,0.3054156897244492
2024-06-22 06:50:00,0.24245668802878725
2024-06-22 07:00:00,0.21664655260985236
2024-06-22 07:10:00,0.21711856736534196
2024-06-22 07:20:00,0.4126257455675082
2024-06-22 07:30:00,0.5243454474974297
